SDG Goal,SDG Goal Name,Indicator Code,Metric Name,Geography,Level,Year,Value,Unit,Source,Projected?
11,Sustainable Cities and Communities,SDG11.11.6.1,% of households from where solid waste is regularly collected,Wardha,District,2023,53.24,%,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Area (Rural),Arvi,Taluka,2011,901.49,sq km,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Area (Rural),Wardha,Taluka,2011,716.34,sq km,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Area (Total),Arvi,Taluka,2011,908,sq km,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Area (Total),Wardha,Taluka,2011,762.83,sq km,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Area (Urban (Arvi M Cl)),Arvi,Taluka,2011,6.78,sq km,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Area (Urban (Wardha M Cl)),Wardha,Taluka,2011,11.84,sq km,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Area (Urban),Wardha,Taluka,2011,46.49,sq km,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Arvi Municipal Council Population - Census 2011,Arvi,Taluka,2011,"42,822.00",Number,Census,no
11,Sustainable Cities and Communities,SDG11.11.2.2,Cars Registered,Wardha,District,2024,"25,030.00",Number,SER,no
11,Sustainable Cities and Communities,SDG11.11.2.1,Deaths due to negligence relating to road accidents (per lakh population),Wardha,District,2015,0.02,Per lakh population,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.2.1,Deaths due to negligence relating to road accidents (per lakh population),Wardha,District,2016,0.01,Per lakh population,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.2.1,Deaths due to negligence relating to road accidents (per lakh population),Wardha,District,2017,0.01,Per lakh population,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.2.1,Deaths due to negligence relating to road accidents (per lakh population),Wardha,District,2018,0.01,Per lakh population,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.2.1,Deaths due to negligence relating to road accidents (per lakh population),Wardha,District,2019,0.01,Per lakh population,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.2.1,Deaths due to negligence relating to road accidents (per lakh population),Wardha,District,2020,0.01,Per lakh population,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.2.1,Deaths due to negligence relating to road accidents (per lakh population),Wardha,District,2021,0.01,Per lakh population,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.2.1,Deaths due to negligence relating to road accidents (per lakh population),Wardha,District,2022,0.02,Per lakh population,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.2.1,Deaths due to negligence relating to road accidents (per lakh population),Wardha,District,2023,0.01,Per lakh population,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.2.2,MSRTC Daily Passengers (lakh),Wardha,District,2024,1.05,Lakh,SER,no
11,Sustainable Cities and Communities,SDG11.11.2.2,MSRTC Revenue (₹ crore),Wardha,District,2024,77.34,₹ Crore,SER,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for SC/Neo-Buddhist,Wardha,District,2016,537,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for SC/Neo-Buddhist,Wardha,District,2017,622,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for SC/Neo-Buddhist,Wardha,District,2018,201,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for SC/Neo-Buddhist,Wardha,District,2019,78,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for SC/Neo-Buddhist,Wardha,District,2020,124,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for SC/Neo-Buddhist,Wardha,District,2021,33,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for SC/Neo-Buddhist,Wardha,District,2022,174,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for SC/Neo-Buddhist,Wardha,District,2023,"1,030.00",Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for SC/Neo-Buddhist,Wardha,District,2024,"1,304.00",Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for ST,Wardha,District,2016,847,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for ST,Wardha,District,2017,467,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for ST,Wardha,District,2018,304,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for ST,Wardha,District,2019,210,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for ST,Wardha,District,2020,283,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for ST,Wardha,District,2021,19,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for ST,Wardha,District,2022,90,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for ST,Wardha,District,2023,968,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for ST,Wardha,District,2024,"1,288.00",Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed under Pradhan Mantri Awas Yojana,Wardha,District,2016,"2,193.00",Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed under Pradhan Mantri Awas Yojana,Wardha,District,2017,"1,696.00",Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed under Pradhan Mantri Awas Yojana,Wardha,District,2018,"1,252.00",Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed under Pradhan Mantri Awas Yojana,Wardha,District,2019,702,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed under Pradhan Mantri Awas Yojana,Wardha,District,2020,"2,194.00",Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed under Pradhan Mantri Awas Yojana,Wardha,District,2021,"1,046.00",Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed under Pradhan Mantri Awas Yojana,Wardha,District,2022,831,Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed under Pradhan Mantri Awas Yojana,Wardha,District,2023,"5,052.00",Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed under Pradhan Mantri Awas Yojana,Wardha,District,2024,"5,756.00",Number,MahaSDB,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Number of Households (Rural),Arvi,Taluka,2011,"25,255.00",count,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Number of Households (Rural),Wardha,Taluka,2011,"34,801.00",count,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Number of Households (Total),Arvi,Taluka,2011,"34,805.00",count,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Number of Households (Total),Wardha,Taluka,2011,"59,889.00",count,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Number of Households (Urban (Arvi M Cl)),Arvi,Taluka,2011,"9,550.00",count,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Number of Households (Urban (Wardha M Cl)),Wardha,Taluka,2011,"24,186.00",count,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Number of Households (Urban),Wardha,Taluka,2011,"25,088.00",count,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,PMAY Cumulative Rural Completed,Arvi,Taluka,2024,"2,386.00",Number,SER,no
11,Sustainable Cities and Communities,SDG11.11.1.1,PMAY Cumulative Urban Completed,Arvi,Taluka,2024,"1,867.00",Number,SER,no
11,Sustainable Cities and Communities,SDG11.11.1.1,PMAY Rural - Units Completed,Arvi,Taluka,2024,431,Number,SER,no
11,Sustainable Cities and Communities,SDG11.11.1.1,PMAY Rural - Units Sanctioned,Arvi,Taluka,2024,526,Number,SER,no
11,Sustainable Cities and Communities,SDG11.11.1.1,PMAY Urban - Units Completed,Arvi,Taluka,2024,"1,215.00",Number,SER,no
11,Sustainable Cities and Communities,SDG11.11.1.1,PMAY Urban - Units Sanctioned,Arvi,Taluka,2024,"1,658.00",Number,SER,no
11,Sustainable Cities and Communities,SDG11.11.3.1,Population Density (Urban) — Census 2011,Arvi,Taluka,2011,"6,316.00",per sq km,Census,no
11,Sustainable Cities and Communities,SDG11.11.3.1,Proportion Urban (2001) — Population Change,Arvi,Taluka,2001,27.8,%,Census,no
11,Sustainable Cities and Communities,SDG11.11.3.1,Proportion Urban (2001) — Population Change,Wardha,Taluka,2001,41.9,%,Census,no
11,Sustainable Cities and Communities,SDG11.11.3.1,Proportion Urban (Total) — Demographics,Arvi,Taluka,2001,28.3,%,Census,no
11,Sustainable Cities and Communities,SDG11.11.3.1,Proportion Urban (Total) — Demographics,Wardha,Taluka,2001,40.3,%,Census,no
11,Sustainable Cities and Communities,SDG11.11.2.2,Registered Motor Vehicles (total),Wardha,District,2024,"380,510.00",Number,SER,no
11,Sustainable Cities and Communities,SDG11.11.3.1,SC as % of Total Population (Urban) — Scheduled Castes & Tribes,Wardha,Taluka,2001,12.8,%,Census,no
11,Sustainable Cities and Communities,SDG11.11.3.1,ST as % of Total Population (Urban) — Scheduled Castes & Tribes,Wardha,Taluka,2001,5.7,%,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Sindi Municipal Council Population - Census 2011,Arvi,Taluka,2011,"12,858.00",Number,Census,no
11,Sustainable Cities and Communities,SDG11.11.2.2,Tractors Registered,Wardha,District,2024,"12,943.00",Number,SER,no
11,Sustainable Cities and Communities,SDG11.11.2.2,Two-Wheelers Registered,Wardha,District,2024,"311,064.00",Number,SER,no
11,Sustainable Cities and Communities,SDG11.11.3.1,Urban % of Total Population 1981 (Total) — Demographics,Wardha,District,1991,24.98,%,Census,no
11,Sustainable Cities and Communities,SDG11.11.3.1,Urban % of Total Population 1991 (Total) — Demographics,Wardha,District,1991,26.61,%,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Villages with Bus Facility (Total) — Amenities,Arvi,Taluka,2001,65.4,%,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Villages with population 1000-1999 — Census 2011,Arvi,Taluka,2011,21,count,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Villages with population 200-499 — Census 2011,Arvi,Taluka,2011,46,count,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Villages with population 2000-4999 — Census 2011,Arvi,Taluka,2011,11,count,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Villages with population 500-999 — Census 2011,Arvi,Taluka,2011,33,count,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Villages with population <200 — Census 2011,Arvi,Taluka,2011,35,count,Census,no
11,Sustainable Cities and Communities,SDG11.11.1.1,Wardha Municipal Council Population - Census 2011,Wardha,Taluka,2011,"106,444.00",Number,Census,no
11,Sustainable Cities and Communities,SDG11.11.6.1,% of households from where solid waste is regularly collected,Wardha,District,2025,72.72,%,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.6.1,% of households from where solid waste is regularly collected,Wardha,District,2029,83.556,%,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.6.1,% of households from where solid waste is regularly collected,Wardha,District,2037,94.862,%,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.6.1,% of households from where solid waste is regularly collected,Wardha,District,2047,98.932,%,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.6.1,% of households from where solid waste is regularly collected,Wardha,District,2060,99.867,%,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.2.1,Deaths due to negligence relating to road accidents (per lakh population),Wardha,District,2025,0.011,Per lakh population,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.2.1,Deaths due to negligence relating to road accidents (per lakh population),Wardha,District,2029,0.011,Per lakh population,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.2.1,Deaths due to negligence relating to road accidents (per lakh population),Wardha,District,2037,0.009,Per lakh population,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.2.1,Deaths due to negligence relating to road accidents (per lakh population),Wardha,District,2047,0.008,Per lakh population,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.2.1,Deaths due to negligence relating to road accidents (per lakh population),Wardha,District,2060,0.005,Per lakh population,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for SC/Neo-Buddhist,Wardha,District,2025,805.306,Number,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for SC/Neo-Buddhist,Wardha,District,2029,"1,084.84",Number,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for SC/Neo-Buddhist,Wardha,District,2037,"1,643.91",Number,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for SC/Neo-Buddhist,Wardha,District,2047,"2,342.74",Number,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for SC/Neo-Buddhist,Wardha,District,2060,"3,251.22",Number,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for ST,Wardha,District,2025,718,Number,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for ST,Wardha,District,2029,894.533,Number,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for ST,Wardha,District,2037,"1,247.60",Number,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for ST,Wardha,District,2047,"1,688.93",Number,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed for ST,Wardha,District,2060,"2,262.67",Number,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed under Pradhan Mantri Awas Yojana,Wardha,District,2025,"4,287.61",Number,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed under Pradhan Mantri Awas Yojana,Wardha,District,2029,"5,875.74",Number,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed under Pradhan Mantri Awas Yojana,Wardha,District,2037,"9,052.01",Number,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed under Pradhan Mantri Awas Yojana,Wardha,District,2047,"13,022.34",Number,Projection,YES
11,Sustainable Cities and Communities,SDG11.11.1.1,No. of dwelling units constructed under Pradhan Mantri Awas Yojana,Wardha,District,2060,"18,183.78",Number,Projection,YES
12,Responsible Consumption & Production,SDG12.12.2.3,% of farmers to whom Soil Health Cards issued,Wardha,District,2016,100,%,MahaSDB,no
12,Responsible Consumption & Production,SDG12.12.2.3,% of farmers to whom Soil Health Cards issued,Wardha,District,2017,100,%,MahaSDB,no
12,Responsible Consumption & Production,SDG12.12.2.3,% of farmers to whom Soil Health Cards issued,Wardha,District,2018,100,%,MahaSDB,no
12,Responsible Consumption & Production,SDG12.12.2.3,% of farmers to whom Soil Health Cards issued,Wardha,District,2019,100,%,MahaSDB,no
12,Responsible Consumption & Production,SDG12.12.2.3,% of farmers to whom Soil Health Cards issued,Wardha,District,2020,100,%,MahaSDB,no
12,Responsible Consumption & Production,SDG12.12.2.3,% of farmers to whom Soil Health Cards issued,Wardha,District,2021,100,%,MahaSDB,no
12,Responsible Consumption & Production,SDG12.12.2.3,% of farmers to whom Soil Health Cards issued,Wardha,District,2022,100,%,MahaSDB,no
12,Responsible Consumption & Production,SDG12.12.2.3,% of farmers to whom Soil Health Cards issued,Wardha,District,2023,100,%,MahaSDB,no
12,Responsible Consumption & Production,SDG12.12.2.3,% of farmers to whom Soil Health Cards issued,Wardha,District,2024,100,%,MahaSDB,no
12,Responsible Consumption & Production,SDG12.12.2.3,% of farmers to whom Soil Health Cards issued,Wardha,District,2025,100,%,MahaSDB [advance release],observed_advance
12,Responsible Consumption & Production,SDG12.12.2.4,Chemical Fertilizers - Kharif (MT),Arvi,Taluka,2024,"17,920.00",Metric Tons,SER,no
12,Responsible Consumption & Production,SDG12.12.2.4,Chemical Fertilizers - Kharif (MT),Wardha,Taluka,2024,"12,037.00",Metric Tons,SER,no
12,Responsible Consumption & Production,SDG12.12.2.4,Chemical Fertilizers - Rabi (MT),Arvi,Taluka,2024,"10,820.00",Metric Tons,SER,no
12,Responsible Consumption & Production,SDG12.12.2.4,Chemical Fertilizers - Rabi (MT),Wardha,Taluka,2024,"8,002.00",Metric Tons,SER,no
12,Responsible Consumption & Production,SDG12.12.2.4,Chemical Fertilizers - Total (MT),Arvi,Taluka,2024,"28,740.00",Metric Tons,SER,no
12,Responsible Consumption & Production,SDG12.12.2.4,Chemical Fertilizers - Total (MT),Wardha,Taluka,2024,"20,039.00",Metric Tons,SER,no
12,Responsible Consumption & Production,SDG12.12.2.3,% of farmers to whom Soil Health Cards issued,Wardha,District,2029,100,%,Projection,YES
12,Responsible Consumption & Production,SDG12.12.2.3,% of farmers to whom Soil Health Cards issued,Wardha,District,2037,100,%,Projection,YES
12,Responsible Consumption & Production,SDG12.12.2.3,% of farmers to whom Soil Health Cards issued,Wardha,District,2047,100,%,Projection,YES
